vertex,target
223,5.868205464173729
224,13.413961457930002
225,7.381638338238458
226,9.889762636702452
227,11.064148735187207
228,11.854514262902745
229,6.881284796614293
230,5.128020192602244
231,10.936144278657892
232,8.482508863988244
233,5.725639589426353
234,3.2702209012935164
235,9.069696656683472
236,8.509720730437635
237,7.77177040971455
238,10.443178456234786
239,12.450055686299114
240,5.7685464696872035
241,12.509662720825466
242,10.387771964871083
243,9.940511670305469
244,10.778551916262403
245,5.812309611829539
246,8.65315075601403
247,7.97283582447902
248,14.293969382635897
249,9.630892668339332
250,3.1048914653334743
251,5.1667469261002905
252,6.555181896236315
253,9.513946550808612
254,9.969548888878208
255,6.8862936022619765
256,11.082795560692963
257,10.06176876804842
258,17.81687839019826
259,12.611122247517383
260,11.567213889160044
261,10.200795310377579
262,17.928398284843386
263,38.94558327864134
264,10.557734834536115
265,9.753058882428396
266,13.084389467782538
267,5.798297515575715
268,32.89957376672502
269,11.150800856612552
270,7.524762532340759
271,10.406193118307042
272,10.26989370618287
273,4.069166796780561
274,44.50396482882428
275,12.840771973736452
276,7.517153874148205
277,14.506336438623636
278,5.49269069277689
279,2.3434904796687355
280,7.20185408928368
281,9.335388909142296
282,5.467598581429728
283,8.615533875071796
284,3.2324588906854834
285,5.969735185596548
286,17.78274050247406
287,9.222311698024237
288,6.915784947714641
289,25.13866540307535
290,3.903236548245187
291,11.172460320102429
292,10.635552320385678
293,4.3547474942051965
294,7.175229260752314
295,13.178803127552312
296,3.556646698469866
297,11.000993190478017
298,11.220750152619189
299,10.581181227127795
300,5.962083238823111
301,15.262764485570079
302,8.852171305854593
303,6.340524256869511
304,8.431544089558109
305,13.24657960299323
306,6.473388811197304
307,17.58847541512271
308,4.931325817518455
309,7.601063334499817
310,10.654560778736322
311,14.776837943365997
312,8.653933108284589
313,13.480781567768691
314,7.957289109987391
315,8.378897970991806
316,32.276016400362536
317,14.941455123839765
318,12.162916403956253
319,9.155523462770578
320,19.84651847510151
321,12.786177841674057
322,11.692198521258444
323,8.506034071741782
324,13.116017194847053
325,2.5694561100449924
326,10.534689085989159
327,22.399705474082655
328,21.861816138225315
329,6.745981025628886
330,14.584702378985218
331,14.567496000405209
332,4.054717639481661
333,13.376361798273347
334,7.2932653518946315
335,80.19159488782226
336,6.822555418722974
337,10.886647369933872
338,15.583338205891987
339,15.297649135116906
340,11.65290544096822
341,24.60733123123962
342,12.869446697481466
343,9.922796740345696
344,7.562904327114806
345,11.69256636374428
346,10.062661419821891
347,18.50947731572353
348,6.074006412245899
349,7.274492762208287
350,10.150547736736941
351,7.25052945462226
352,20.723839608277064
353,10.936134627991162
354,7.899176314179437
355,6.035025456213398
356,14.338860931586906
357,2.4909247106560177
358,13.061049052631775
359,7.85322835132155
360,8.455428448199536
361,9.873945640221914
362,8.054700335485895
363,11.870584289345155
364,5.978854473447422
365,5.003033480295232
366,10.726652894217107
367,7.736522226382246
368,7.886786560849572
369,8.324320879915476
370,7.17046181790736
371,8.98822255564145
372,11.234059966084754
373,13.337641558757
374,19.611375018007863
375,19.44869243638124
376,8.88983771855696
377,9.889438605792702
378,10.912467432521655
379,6.078314412320467
380,13.545220717101977
381,24.165329543087275
382,6.075038978745333
383,16.427529425224208
384,12.161560476605974
385,23.823460040047117
386,9.058948892816888
387,9.240460659503883
388,2.657286662630502
389,14.612067721034526
390,4.895438620700967
391,6.211914953509557
392,11.055493715219972
393,6.534788586070669
394,6.4513063814495
395,9.557947998265481
396,12.860769414752543
397,14.816129663151568
398,10.702748940707508
399,8.915457831457644
400,11.294932316583596
401,2.1969941729660083
402,4.993173318577858
403,7.259464136509308
404,6.834696002549125
405,4.6011233210738265
406,4.792360788151886
407,22.335786771690135
408,15.252775926306905
409,7.0108449361237595
410,7.917665808729781
411,14.205019367610511
412,19.935827084678657
413,2.668984483787292
414,10.579132052189188
415,15.305946508134117
416,11.81963774970897
417,27.419496400981238
418,3.501560067020739
419,2.2996120531809865
420,6.8599705464411445
421,5.433757519366882
422,11.271819459912011
423,7.826166807352687
424,9.959304720242292
425,9.32829391859336
426,8.101976465008873
427,8.232357687567982
428,14.369820497492444
429,5.362252938566068
430,15.264957370259106
431,7.136029462021261
432,3.5211606592390883
433,10.820983654530897
434,5.336747353486194
435,7.717806996290936
436,15.852227345641229
437,14.702988330800114
438,10.25448874170462
439,10.85661749733271
440,20.380541654370965
441,21.106532397395547
442,17.805493629444808
443,9.745353867982121
444,2.566823890549015
445,4.0407473914074705
446,5.272733716090957
447,20.469176485982285
448,6.94826393028394
449,16.659004438541405
450,19.922363595433772
451,24.460852976930642
452,16.506324396227512
453,13.90130368031479
454,6.216368867373033
455,7.111387691686123
456,7.539426536236347
457,9.052355466055786
458,8.940126337105351
459,9.758551574005562
460,16.016809700984567
461,11.384400278941868
462,11.326422732812942
463,8.110012258065385
464,69.7671673094153
465,11.944298221746132
466,11.718401511920295
467,17.98844002620341
468,26.967718385448336
469,12.605218642338668
470,13.366254120058409
471,4.029521260553705
472,8.998662580844698
473,8.322792524031135
474,18.12942521510875
475,6.954718131988647
476,12.20686755656127
477,15.21792542078449
478,15.920754747525946
479,8.81964973067946
480,4.434128517284835
481,14.472108440036918
482,11.145408595325115
483,11.241153377809269
484,4.540606820155907
485,10.655434369447523
486,8.90923405472199
487,9.326848578961544
488,6.96139958290637
489,11.13145411720432
490,24.689309175979268
491,33.18675508617554
492,7.608754110326634
493,29.220818493829338
494,22.567128715463458
495,10.004590009184135
496,16.884106468729122
497,9.071336207704277
498,7.410351315737869
499,15.392708984942532
500,11.009303934368791
501,4.416618790112539
502,11.802091972163048
503,4.778969348212852
504,9.198776810460014
505,15.559016692270895
506,39.20274125334512
507,13.329283748698359
508,11.967986350294161
509,6.69011981144499
510,14.182118724156377
511,10.626575182132555
512,21.965304739517464
513,11.85543458206491
514,7.409122066627552
515,10.930009671720116
516,5.726933487752781
517,11.243270089817218
518,5.748243596777184
519,11.837762964838909
520,11.265215328346946
521,1.7840699430558666
522,8.76378983502967
523,3.2828435533260705
524,4.328681006857407
525,26.004816953888305
526,8.269446681292921
527,19.834952824323754
528,10.734969182525132
529,5.527085615318077
530,12.952361027368235
531,6.697322598541044
532,19.81428373149689
533,5.42436802837099
534,4.966534399671489
535,8.863121226337958
536,16.201935034775133
537,13.325846825908434
538,6.3795660689094715
539,11.158855893358787
540,8.080939944880866
541,5.444979739473009
542,6.198051929856896
543,13.8643210410995
544,11.03044099243163
545,11.944257375496667
546,8.11007704391777
547,12.808382860881693
548,7.772723970119996
549,11.748964098854714
550,10.203638340243543
551,1.9113200211436718
552,21.254187752150546
553,13.815327202271945
554,33.9166941823576
555,27.655759814051198
556,8.095779615399115
557,54.83217150483362
558,10.020772647049974
559,5.983586188565109
560,14.144176985795843
561,6.2717128442008425
562,9.188933062409536
563,23.92518214403054
564,4.92518182603143
565,10.044382698145668
566,7.938659421111994
567,14.557326529014585
568,10.2992377798152
569,15.023243034718066
570,14.81785269209534
571,5.979334841498557
572,16.879068064966024
573,8.139260548363485
574,9.40423601539731
575,9.037893906420694
576,6.826729504358631
577,5.873151702974402
578,11.220690526923418
579,6.580490129178702
580,2.7536326249570524
581,12.9499261753739
582,11.061068530669187
583,9.124282811330287
584,3.8966307809210696
585,13.969139628986378
586,11.843753884728786
587,10.05159923939495
588,4.564161576767827
589,8.253375174345328
590,13.140902871757037
591,10.266907602622526
592,12.813983461689288
593,7.286348672273449
594,14.594830700752796
595,15.548057436006788
596,11.318774916733409
597,15.98004500634923
598,8.38136656734163
599,8.88873001669227
600,10.637219411052284
601,11.962527199465384
602,8.356935829657367
603,13.09529382821155
604,11.162360578367508
605,6.130352250583145
606,4.24882825085933
607,3.1084414052095237
608,10.267548672579407
609,6.921070991128989
610,10.818806310397905
611,2.511974567359144
612,24.08688436250223
613,12.544700679625274
614,5.907341399838203
615,20.879323868188052
616,4.105341427976004
617,1.955817640119094
618,13.077014304884461
619,19.14463260705588
620,18.007183392972884
621,14.971780658603794
622,7.4999568067250495
623,4.287803557701137
624,6.198215236878256
625,6.2889418650739195
626,15.0356757741451
627,13.17285251860063
628,11.624878149692487
629,9.15198447920092
630,12.045453286187913
631,10.576602561971356
632,11.321854922953879
633,9.231305461798897
634,14.874112099926263
635,9.552658401806367
636,10.944919238286822
637,13.05069757799983
638,12.61935695514749
639,9.493337345967436
640,10.206166540212182
641,4.591680778453019
642,16.14575524590999
643,17.69022745571454
644,11.006709207200261
645,2.9981098971801603
646,5.917362499052491
647,11.782423499793925
648,32.01113121907915
649,15.319986999535033
650,7.84659308008896
651,10.582849479784306
652,6.820393244648417
653,12.64463748955693
654,6.8515981933491625
655,3.4586489387792065
656,8.337005134585173
657,24.343165280750643
658,5.6813429209850295
659,12.844949156143212
660,18.202032828913783
661,10.330386504733095
662,11.218014471315204
663,8.920130475276501
664,8.049725768328113
665,6.612539433120159
666,9.727876579465669
667,8.706445945356341
668,9.495126973979092
669,26.233858543356146
670,15.924300295047514
671,8.60538981317951
672,9.051422038795385
673,45.08676749902566
674,11.99016648869014
675,17.21776001965259
676,6.103918496530958
677,9.708130250343961
678,22.20169434529153
679,6.343422370672766
680,11.730273451388774
681,6.672329348033062
682,2.1031412219770873
683,7.515616297371377
684,11.031030643705328
685,8.252075182547166
686,8.60169786018036
687,14.974432532331026
688,1.5899981015860152
689,94.45812787439625
690,26.470572302870938
691,10.79347815992873
692,19.87258497611112
693,8.47761517901247
694,27.805842024328168
695,13.20725293481194
696,2.1789303458559863
697,6.695063793888529
698,7.218255194633619
699,8.483393175299513
700,8.86515780294737
701,13.83403030052128
702,18.24047206323153
703,4.995002668902374
704,8.769731449589482
705,8.4401441646994
706,8.299496765792476
707,10.79408191128981
708,29.650561166604934
709,5.658242788713443
710,15.334509290001394
711,4.318040624619323
712,4.5583573639616635
713,8.956271117092642
714,8.350638573134628
715,5.2313683794382575
716,4.898418487871585
717,8.559362365877433
718,7.231695870849553
719,15.451795954535182
720,8.114240353594965
721,15.58167542306469
722,9.350884838979315
723,11.381336704210547
724,5.827187431358202
725,14.86302034631019
726,12.453109197436989
727,7.087316631284923
728,5.525719472026488
729,12.258072415502149
730,38.084444696651126
731,9.647855032645362
732,18.70992072720094
733,5.839832152329707
734,5.564600429972402
735,4.1060743694459605
736,10.868341622883394
737,15.207371321770022
738,20.689001784298707
739,5.0853783141708595
740,6.196588719310658
741,6.299834908467244
742,16.728041570956496
743,18.423212266327344
744,10.55810389220826
745,2.7304037033616355
746,14.436895415419778
747,8.297367658068683
748,24.526251587393364
749,11.286628777320661
750,4.3536092407939595
751,44.462844940887685
752,16.873307904900372
753,8.211549463736814
754,9.271233537896919
755,5.242213357351648
756,6.440040349396305
757,12.004697535312527
758,10.390706740063068
759,8.502226658514196
760,9.946891074140666
761,6.746102434432712
762,11.262609891233174
763,7.979066312122643
764,9.53458367963741
765,11.997700449872559
766,4.18718965087093
767,13.988147645170814
768,11.600566748865361
769,18.668587125753486
770,11.78305976589025
771,7.9472067744023605
772,1.2343541550770367
773,7.187455232328327
774,9.030106960373898
775,23.491343761781124
776,16.273663458649303
777,8.127530405221696
778,13.675988827561921
779,12.702448610059056
780,4.397170384170082
781,2.5365761291485303
782,3.4180280310934457
783,10.528974792757559
784,17.63162744963479
785,18.918911849256695
786,9.03803891741315
787,8.329325512140556
788,4.200638136827855
789,8.077267325425554
790,8.225160446007422
791,11.302662882345897
792,8.158928800106143
793,6.820966647555732
794,9.861318241957814
795,11.558157305294335
796,22.05727572643444
797,5.033708792144115
798,7.113373379249841
799,4.158882883195012
800,7.3786126091145
801,8.920950868781972
802,10.289373196946984
803,6.927466400326654
804,10.200701978520588
805,22.33972420362048
806,12.69735953154285
807,12.380049171481145
808,10.167093374758537
809,28.242675922329646
810,2.804440457397771
811,14.307238483869797
812,10.54934904520127
813,9.560479007922472
814,2.862288402722407
815,20.348486218343314
816,13.830402425809464
817,5.398450962841327
818,9.535733200597226
819,7.519553931605708
820,13.551450811975016
821,15.686686572612258
822,12.003989357070695
823,9.333931813849745
824,7.350120829789913
825,3.7270433343433877
826,12.093338382325227
827,7.378184627358199
828,7.266865547906191
829,8.9725436024876
830,11.938709685731334
831,6.098705949626703
832,7.366704419425049
833,5.365023367596339
834,17.54254894421735
835,7.974238099743007
836,10.225455891189753
837,1.5196346768919933
838,12.757743989181456
839,10.469902479030564
840,6.936637253358046
841,21.639507929482708
842,10.452736880973571
843,7.717267710565468
844,6.002026628546869
845,16.734447911373913
846,7.4203512266502605
847,8.593498695773631
848,8.833315112323952
849,13.49283741368711
850,11.43144010387966
851,10.487460127775662
852,48.67507025185572
853,5.7821768287801705
854,13.207797771448902
855,11.448402864801311
856,8.512797711659598
857,16.5727051409559
858,10.874414861260787
859,5.195549693846369
860,20.14022671963412
861,15.017991457862376
862,6.437497178393928
863,11.325023130840153
864,16.81981397362216
865,7.957644620448665
866,5.319975330190858
867,3.869128332158203
868,4.546066461092476
869,4.56969781382939
870,10.15498021447101
871,26.780315860778796
872,5.693968979736151
873,11.303057156963963
874,1.091111118791412
875,4.822731326337971
876,12.805618711414871
877,6.424645445035168
878,16.46372675312994
879,6.280035485217064
880,9.422409425623476
881,3.3346766324343133
882,6.64250140730551
883,10.221012667193301
884,6.143276273685979
885,14.302088336212465
886,23.241254090187688
887,8.543387977704414
888,11.082136646743898
889,4.576986508686006
890,8.47762568769753
891,17.99558608066087
892,12.88283353340631
893,17.569484051920686
894,10.272443691964225
895,13.765780577174574
896,11.475706544589393
897,7.440749934990507
898,10.04390990530585
899,7.979182896061381
900,9.286455565362845
901,6.895208155378376
902,12.534414127107864
903,11.49140356738618
904,8.358602170070906
905,7.180946999195626
906,13.18212598342226
907,5.288653513264262
908,7.535680722086849
909,8.935305957885838
910,8.313442878047056
911,11.751739626905925
912,4.702344722424281
913,20.895701367319894
914,14.344001828230251
915,22.013997335177482
916,8.699393326894464
917,5.561190934632611
918,16.89690916772306
919,18.858474491779557
920,8.186126434544958
921,7.9635128555307
922,9.095307318657145
923,13.08276196348517
924,17.882733721898436
925,10.750838131811584
926,11.590611956008695
927,4.917101231253788
928,6.9586542745926
929,14.728513405038319
930,7.749239622941001
931,23.887874182171643
932,5.8209526519733155
933,7.01474007518084
934,15.35827740827088
935,6.674111659083348
936,3.1287747066159257
937,11.645250390195823
938,15.435854363553036
939,8.981957193407052
940,12.149731819571505
941,6.754857816227861
942,8.410686401327165
943,7.696146367346405
944,11.145683635230123
945,3.5291480697712614
946,5.922059615118117
947,11.254424150812884
948,5.745318050310764
949,7.856217114292971
950,10.70675211136435
951,10.524863474622032
952,19.337058825611145
953,19.33718909528319
954,18.928152492200645
955,6.953727199029167
956,9.707567987196343
957,13.966051080739335
958,19.100304707982904
959,5.708859209728184
960,9.837270199763514
961,4.7797509213797005
962,7.835436572506465
963,31.07913702917609
964,5.682707974601368
965,5.302844629183808
966,10.018002086488881
967,8.059323648534882
968,4.069416794408424
969,18.042039820454942
970,14.326848613305696
971,12.031074556065402
972,6.120246122199495
973,-0.019623895071995245
974,5.624726483201764
975,20.691194288955423
976,6.59513294480567
977,5.185131831090618
978,15.92584947904666
979,9.70612542420182
980,7.205639961528966
981,7.452999346432939
982,13.616857054737656
983,7.073328481927234
984,4.104639866315795
985,42.41253018510386
986,8.832865128110557
987,6.3179775124062125
988,21.274418975037264
989,12.915784794062471
990,18.558321302180435
991,4.19516179785217
992,10.106631500426957
993,9.570202593129594
994,4.707059413911261
995,10.085176141245318
996,17.753226298191933
997,24.791084063763915
998,10.26730714152724
999,10.16060816290142
1000,10.466782355162177
1001,11.6530307153655
1002,16.108263253155506
1003,13.869920788981686
1004,5.427116613184845
1005,4.314639304068469
1006,7.4619736558718355
1007,7.192938961872806
1008,10.112490726375176
1009,9.099245385599554
1010,10.04672339674651
1011,14.94036206961777
1012,6.654193379926401
1013,6.816925522584591
1014,16.526074231535027
1015,7.784114724102115
1016,20.959721252446545
1017,18.504988217397663
1018,16.107811528710773
1019,12.854883077256236
1020,5.564490431894015
1021,12.273023513249274
1022,10.211891273622388
1023,6.376374126820858
1024,8.209852385120307
1025,6.047787374411893
1026,11.088698100275202
1027,18.97471649168265
1028,8.790008968252517
1029,16.759962338637294
1030,9.178640421000559
1031,5.907518283565797
1032,9.252316747777977
1033,2.561866843898777
1034,6.712203497461455
1035,19.873036959952863
1036,21.77410220536769
1037,22.086074962361675
1038,5.078955098446912
1039,7.442322030403705
1040,4.89619393859962
1041,13.650090633700426
1042,5.44341733586638
1043,4.433562795649484
1044,7.2472034378640195
1045,3.92671000949426
1046,15.128338775692521
1047,5.593368892997804
1048,12.12326884660404
1049,11.633057689188226
1050,4.52420841839749
1051,3.8547437281529784
1052,6.136169538136047
1053,7.711443206883213
1054,9.238046058741746
1055,5.748056748805893
1056,10.908221214424584
1057,10.654108957312252
1058,8.92074074757601
1059,9.598078054604573
1060,5.560567355735771
1061,13.685314943198899
1062,7.505634965480834
1063,8.671033096933392
1064,14.168561161142165
1065,8.542511086616317
1066,14.04124515673532
1067,13.197493330597966
1068,12.173060580219605
1069,9.941925337008866
1070,5.348778872958011
1071,17.29348762270249
1072,10.6178525417484
1073,5.050538931797538
1074,12.02815950311204
1075,10.3676364072497
1076,13.722961659488963
1077,5.698100317899579
1078,11.896517855480962
1079,3.9943983539362273
1080,7.91727093989957
1081,4.458273000845475
1082,22.94401359587012
1083,13.275850589953658
1084,11.804960910852344
1085,8.0244948839359
1086,7.125036521661397
1087,8.422359379905524
1088,12.974959390646813
1089,3.5758392013177756
1090,8.416603833855323
1091,10.743996120223525
1092,14.079812955754747
1093,11.14799955377106
1094,9.117400688554017
1095,7.320367657114063
1096,10.607347245027205
1097,7.051690603431622
1098,7.88352947339118
1099,4.941785029918424
1100,15.107108574980906
1101,33.62921388763878
1102,12.281484054467802
1103,7.784873015278573
1104,24.972746372406405
1105,13.505617445994035
1106,7.967648990038762
1107,11.032220545882636
1108,11.581382455610646
1109,6.803549837330182
1110,9.742395524375212
1111,9.926642899362246
1112,7.447624289853624
1113,19.732125303611788
1114,14.156447180567639
1115,7.462420226170152
1116,6.938577464567035
1117,10.449742612912189
1118,7.618308569309759
1119,20.48959315456178
1120,17.758109503414886
1121,19.822878920443365
1122,8.773179385144585
1123,16.550234118610977
1124,11.221630599606108
1125,15.054911347595304
1126,11.981831861702528
1127,8.496079997375327
1128,11.25808535461441
1129,6.435813406883603
1130,8.711066440876255
1131,19.872880169614998
1132,9.000649439586242
1133,6.912854422233453
1134,5.149208608332189
1135,6.032052002100017
1136,8.366974461050281
1137,18.84699663393958
1138,16.074061796814153
1139,6.646613460976684
1140,8.149436322922293
1141,9.083802855154119
1142,5.7252092461104365
1143,7.033106252420523
1144,6.415609462095166
1145,12.340634938203978
1146,10.318667493092494
1147,9.324308043045843
1148,5.063446559016486
1149,8.600529909611083
1150,11.574217936335833
1151,14.611524994316166
1152,6.8965184265898465
1153,6.636874323492678
1154,7.888819496273753
1155,10.678443451181964
1156,15.862392770045789
1157,5.556846184072629
1158,59.8625010852792
1159,10.984130499366199
1160,19.646448834999376
1161,3.205535835625743
1162,6.646906634419199
1163,8.207236668381816
1164,5.035704950058143
1165,5.7829608226211064
1166,27.250997896657246
1167,20.260452915160666
1168,8.368035679215186
1169,8.471495765632904
1170,12.286460577809375
1171,10.340354479176998
1172,6.570770494387606
1173,9.44337202993572
1174,7.024624122232059
1175,17.175286665540995
1176,4.8462654443390925
1177,6.205024041443253
1178,3.60926317318586
1179,3.4473972043018506
1180,1.604730735096559
1181,4.029566264578759
1182,8.820229157506596
1183,6.77221707790536
1184,5.890845222210632
1185,7.944154870690713
1186,13.31542391712867
1187,31.539532607149148
1188,6.792393744217062
1189,6.163595349360551
1190,6.6589293275967965
1191,8.315267676108737
1192,16.424246783949922
1193,9.883976881640331
1194,7.669810591762209
1195,7.084748419822013
1196,2.6945907596547327
1197,37.80328602642854
1198,7.0233259746132
1199,18.420262483023123
1200,7.478291401593567
1201,10.85592929315419
1202,15.496876979628496
1203,5.691869020329835
1204,8.493859302094954
1205,9.434858293927173
1206,13.554359146656227
1207,9.350962594776707
1208,8.559222091370568
1209,2.586549210773928
1210,9.782211126285484
1211,5.376229909497736
1212,3.0275378149868626
1213,13.324997735858567
1214,43.00365611951646
1215,16.240827982405442
1216,8.893609213304677
1217,11.820546307362829
1218,17.417175437452283
1219,10.942721959275742
1220,16.5103572810546
1221,12.394557037557055
1222,6.179781590514297
1223,15.153944443479345
1224,5.994660695448938
1225,16.754365316175665
1226,5.037463922823299
1227,10.7917171772502
1228,12.113711066363843
1229,7.597409389040316
1230,9.845071178428283
1231,37.326761173561536
1232,4.846307839658831
1233,11.677121367441915
1234,1.6081758581325185
1235,3.5458505523028307
1236,6.143483191613629
1237,6.982262023747932
1238,4.723910374814275
1239,7.765606348604212
1240,7.716508261125981
1241,9.987283456445473
1242,2.511455314725352
1243,14.804746226612867
1244,7.853967313006625
1245,17.508259460391642
1246,4.980324486806321
1247,5.261552247297919
1248,10.290579275563204
1249,6.5175875223987925
1250,8.522387240254005
1251,15.337245830803864
1252,6.279209885596557
1253,11.820992964983757
1254,16.454013631533833
1255,5.035825078253608
1256,7.827108478804463
1257,11.116647503427162
1258,6.468161583848659
1259,12.328221417063663
1260,13.27320285988182
1261,5.712655622956707
1262,6.77728151334478
1263,2.2717562700055707
1264,3.8481304438422015
1265,16.441704962263774
1266,7.3631003140033044
1267,12.795875566716111
1268,12.003205621195336
1269,15.914986483965816
1270,9.493813131410715
1271,7.314174258729238
1272,8.984817163311261
1273,11.41991935028421
1274,11.9069487507063
1275,6.422245754333491
1276,20.239625391974148
1277,15.236566308797387
1278,4.079464147752757
1279,6.053142581192233
1280,15.125825528338947
1281,11.271949942674821
1282,21.77064014490856
1283,13.693015963093918
1284,5.1871643444746285
1285,22.395567458800116
1286,5.436920935346026
1287,10.232582233626006
1288,4.267422015225071
1289,11.98057387541457
1290,6.382114473786699
1291,6.53354926794293
1292,6.768112254834649
1293,2.4312613136182097
1294,9.920655260456552
1295,9.706455052357226
1296,11.39264641856182
1297,24.40348870533072
1298,4.652169416973407
1299,4.459636003244749
1300,11.401861086293065
1301,15.346909111288317
1302,13.947282367557765
1303,2.717185540054024
1304,8.851639760419731
1305,8.67600256165233
1306,7.667920574239279
1307,8.89138474803823
1308,4.310132225849609
1309,15.819482465554874
1310,15.07735554336958
1311,8.65494666893789
1312,6.330835435486154
1313,11.79777982536225
1314,19.405544038589348
1315,10.129866816902748
1316,7.125820441810787
1317,7.542393149439878
1318,6.801325201688155
1319,10.806050670899666
1320,11.261202954773685
1321,8.395649583817518
1322,5.239883760912854
1323,8.164009158307431
1324,5.169457056803759
1325,20.026161070443646
1326,5.147066230643782
1327,4.305646315857482
1328,22.20377482828687
1329,8.000667145439467
1330,9.056810882702056
1331,4.249611709891561
1332,12.219359322290208
1333,9.727993479141336
1334,16.380241318576218
1335,16.12570651300873
1336,14.34134104676016
1337,14.696304983118793
1338,12.709288337930134
1339,19.41411547656647
1340,17.486789221968404
1341,10.175567894425367
1342,13.756745629137454
1343,10.259792890074804
1344,8.630605978269324
1345,7.800832843388836
1346,10.434545665837767
1347,9.209441725810773
1348,16.832663046380528
1349,3.6092817894927776
1350,10.006962500641468
1351,12.821503599987809
1352,4.915206795343113
1353,8.128746669060035
